571.5,14,12,99.1,98.9,212,50,0.56,0.18
581.5,14,12,99.1,98.9,212,50,0.56,0.18
591.5,14,12,99.3,98.9,212,50,0.56,0.18
601.5,14,12,99.3,98.9,212,50,0.56,0.18
611.6,14,12,99.3,98.9,212,50,0.56,0.18
621.6,14,12,99.3,98.9,212,50,0.56,0.18
631.7,14,12,99.3,98.9,218,50,0.56,0.18
641.7,14,12,99.3,98.9,222,50,0.56,0.18
651.7,14,12,99.3,98.9,222,50,0.56,0.18
661.8,14,12,99.3,98.9,222,50,0.56,0.18
671.8,14,12,99.3,98.9,222,50,0.56,0.18
681.9,14,12,99.3,98.9,222,50,0.56,0.18
691.9,14,12,99.3,98.9,226,50,0.56,0.18
701.9,14,12,99.3,98.9,226,50,0.56,0.18
711.9,14,12,99.3,98.9,226,50,0.56,0.18
722,14,12,99.3,98.9,226,50,0.56,0.18
732,14,12,99.3,98.9,226,50,0.56,0.18
742,14,12,99.3,98.9,226,50,0.56,0.18
752,14,12,99.3,98.9,226,50,0.56,0.18
762,14,12,99.3,98.9,226,50,0.56,0.18
772,14,12,99.3,98.9,226,50,0.56,0.18
782,14,12,99.3,98.9,226,50,0.56,0.18
792.1,14,12,99.3,98.9,226,50,0.56,0.18
802.1,14,12,93.2,98.9,226,52,0.56,0.17
812.1,14,12,93.2,98.9,226,52,0.56,0.17
822.1,14,12,93.3,98.9,226,52,0.56,0.17
832.1,14,12,93.3,98.9,226,52,0.56,0.17
842.1,14,12,93.3,98.9,226,52,0.56,0.17
852.2,14,12,91.2,98.9,226,53,0.56,0.18
862.2,14,12,91.2,98.9,229,53,2.45,0.18
872.2,14,12,91.2,98.9,241,53,2.45,0.18
882.2,14,12,93.3,98.9,243,53,2.45,0.18
892.2,14,12,95.3,98.9,243,53,2.45,0.18
902.2,14,12,95.3,98.9,243,53,2.45,0.18
912.3,14,12,95.3,98.9,243,54,2.45,0.16
922.3,13,11,92.8,94,246,60,1.29,0.28
932.4,13,10,90.9,98.3,253,65,0.55,0.27
942.4,13,10,90.9,85.5,264,65,0.28,0.27
952.4,13,9,90.9,80.5,271,65,0.22,0.27
962.5,13,9,90.9,72.6,276,67,0.25,0.24
972.5,13,7,90.6,75.4,285,71,0.2,0.21
982.5,13,6,90.6,90.5,289,71,0.18,0.21
992.5,13,5,90.7,92.7,299,71,0.25,0.21
1002.6,13,5,91.1,81.2,311,71,0.24,0.21
